userId,age,gender,scentLover,ecoInterest,MrPropre,Antikal,Ariel,Dash,pods,powder,liquid,electricToothbrush,likesPets,hasPet,daysSinceActivity,nbChildren,magasin,moyenneSurface,superMarket,hyperMarket,drive,hardDiscount,labels
use_ooZr5QwIGqof5WSGzu61Tzdfr7N,0.33766233766233766,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.31475667189952905,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_sTKFElp5bRvqnE6toza1TzdjTZB,0.24675324675324675,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.28100470957613816,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_0xlPEWbfx3fuKWlMRVs1TzcMguo,0.5324675324675324,0.0,0.3802069143997395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.0031397174254317113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_ExwsDSWuOYLAAIoszX81TzdM7EW,0.6233766233766234,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.014913657770800628,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,1.0,0
use_QYrZJiiWOYXG9B9IaMS1TzdaK1P,0.5324675324675324,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0007849293563579278,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_rEr1DjKo9QasqAH1hTJ1TzdeCIF,0.19480519480519481,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.271585557299843,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0
use_RKoAzNud4jSbVG6MD2B1TzeKJFv,0.11688311688311688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_uivDCCrKa9FU7Gj2BH81Tzdfsyt,0.5584415584415584,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0015698587127158557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
use_AbxwSy6ZFEwAKAOlwq01TzdkKdS,0.42857142857142855,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.041601255886970175,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0
use_YbjWqh6hVVU1gCJYCmL1Tzdz1b3,0.2727272727272727,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.06279434850863422,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_E0nPSYLBho8TfU0Lj9t1TzdfWzc,0.2857142857142857,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.04395604395604396,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_fv1Dn9TemETb50aJa8g1TzcabJa,0.35064935064935066,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0031397174254317113,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_5P99NOLt9r3XS3yZsmc1Tzf92Pb,0.18181818181818182,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.002354788069073783,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1
use_ZNjsbpA17AwdKgWdWug1Tzdt004,0.36363636363636365,1.0,0.3802069143997395,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,0.012558869701726845,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1
use_gwQEEHHpDxR4I2ySqQb1TzdxaWJ,0.22077922077922077,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.04709576138147567,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0
use_5Csb71bxVGkzKEzor4F1TzdhgCC,0.2727272727272727,1.0,0.3802069143997395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.1389324960753532,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_qMxKEKipJBUXzWjrRxv1TzeZQmr,0.22077922077922077,1.0,0.3802069143997395,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.21821036106750394,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0
use_b0OP6sSVoobes9SQymF1Tzdwtd0,0.37662337662337664,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.07221350078492936,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_FmauiBVc9P9x97BbqmD1Tzdpgnh,0.5584415584415584,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_FagqkSifmUfurH4QpqB1TzgOeJz,0.2077922077922078,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.2205651491365777,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_OFgQ0VOAsiItJKqURYc1TzcatIF,0.2987012987012987,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3,0.0,0.14913657770800628,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_JtjSoWrV1cOxBuga4Ey1TzeCjQZ,0.44155844155844154,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_3qmvBaEWB0j9ixgLiMe1TzfYc6D,0.12987012987012986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.047880690737833596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
use_s6nDINd1bPtseiktLeL1Tze240r,0.6753246753246753,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.11616954474097331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_os8LSnuQWhjPJDyQWGC1TzdluAT,0.6493506493506493,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0007849293563579278,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0
use_DDm6IIHSwA9tBLlPGWd1TzdOoER,0.2857142857142857,1.0,0.6666666666666666,0.3876767826848068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.12872841444270017,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_xTJaCY2NcUP0Jof9iVz1TzdvStb,0.2857142857142857,0.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.2001569858712716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_uZD4FzB4fZdx4xu4vc41TzdvLAV,0.16883116883116883,0.0,0.3802069143997395,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.07299843014128729,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_UgiSlAI7045fCVKRKs91Tze1clG,0.2857142857142857,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.076138147566719,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_rk10vFuzdYNBnkiUdY41TzdIJwz,0.6623376623376623,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0007849293563579278,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_ifIyNm5zX3exXhdLNh81Tzdn3ls,0.3116883116883117,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.061224489795918366,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_fghMybsfhENj8D43Rfo1Tzdm4Xm,0.5844155844155844,0.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,1.0,0.2668759811616955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_IgveE2qcebGyB6nfR9l1TzdlpzQ,0.15584415584415584,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.07378335949764521,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_HyATKmrxzArNv5Ecsdf1TzeEKuc,0.37662337662337664,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.07299843014128729,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0
use_RbWQNWBz0pLtJN2Ot811TzdqY0M,0.33766233766233766,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.29591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_3iAt0t748C235jY2HMp1TzeB9Nv,0.11688311688311688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.20251177394034536,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_kePdXjHCbUuGSUY9Xwr1TzdiwHf,0.4805194805194805,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.009419152276295133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_xqA6273W66fpuxyXqKh1Tzdywe5,0.2727272727272727,1.0,0.3802069143997395,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.05259026687598116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
use_dWsbAg1XMZHQodWfmub1TzdmCxg,0.11688311688311688,1.0,0.3802069143997395,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.1357927786499215,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_YyxocjyJJNiMTrKZlfn1Tze0NFH,0.12987012987012986,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,1.0,0.17974882260596547,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_yNcO0zHEM8Ei0Pd7F171TzdygOh,0.2597402597402597,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_cPrikp26yq3kZACqCKz1Tzdd0kw,0.6623376623376623,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.18445839874411302,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_Qp1uvs2VdcwawFLfT2k1Tzdcvc9,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.012558869701726845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_sU7K2q2fq2oz8st8ZnJ1Tzdy89C,0.35064935064935066,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.09497645211930926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_TdjTcULZOTP95SgVTrJ1TzeQCzG,0.5194805194805194,0.0,0.3802069143997395,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.33987441130298274,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_HRYFBNnk0yzoOxzKPFS1TzdrNlr,0.6233766233766234,1.0,0.3802069143997395,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.217425431711146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_rLKmS275XQICf4rt6P11TzeH72a,0.18181818181818182,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.21978021978021978,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1
use_C9YquTYwpd3lRBq3A1E1TzddNq4,0.2987012987012987,1.0,1.0,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.2205651491365777,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_78SUHxz7X8sB2sXBEit1Tze4dnB,0.2857142857142857,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.008634222919937205,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_YP2dwMn2OjSc1viONPM1TzddB5b,0.44155844155844154,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.31475667189952905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_Riu1FUMK7phdahTYlCh1Tzdc4CA,0.5064935064935064,1.0,0.3802069143997395,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,1.0,0.0031397174254317113,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_lCLAomuhNhaFSl7sBTx1TzdqzkO,0.2727272727272727,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.2001569858712716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
use_4q9OstZsfTPglBEyMJe1TzeEY0I,0.2077922077922078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.21978021978021978,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_H5jeOR7wV94XvP2turv1TzeUl2b,0.07792207792207792,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.06828885400313972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_E9VEwWJNhWQzwmLyomF1TzdsWw2,0.6883116883116883,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.06828885400313972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_zhCf0EeYCZ8PFw2EKBI1TzdmgkY,0.5584415584415584,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.018838304552590265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_FOVS4gstc9r2Q4leu151TzeC4jD,0.2077922077922078,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,0.01805337519623234,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_EInqfxf5tauQm75irtN1TzeneZ9,0.1038961038961039,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.22135007849293564,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_jC49DndL5FXm3BGRr0Y1TzdNmYa,0.09090909090909091,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.25745682888540034,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_6o3U8mm1hDFktbAxLeh1Tzeqdgz,0.35064935064935066,1.0,0.3802069143997395,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.007849293563579277,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
use_cNi7eYU6Jl4jjn9hGKn1TzddXlt,0.38961038961038963,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.07378335949764521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_fj8pvpnsamoNhXLCZqE1TzfIfBB,0.35064935064935066,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.015698587127158554,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_rYgkzZYcA0aJ8zxjf6s1Tzdu8MC,0.4025974025974026,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.014913657770800628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_JUyPEORg1dEg45gJZZP1Tzek2tf,0.22077922077922077,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.20800627943485087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_2pR4ApnQyz6McquHZqY1TzdY4Hr,0.07792207792207792,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.07299843014128729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_VpgCgWiXPrjMU6n4CJe1TzdV1cl,0.03896103896103896,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.10675039246467818,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_LW5VQjyb5kriAyDVW0w1TzdfNOY,0.18181818181818182,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.12009419152276295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_Q2XWrpEOzqWATE5LAhX1TzcNT3i,0.24675324675324675,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.20486656200941916,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_tuqeodsCaho0P8GaRTh1TzdltMJ,0.5324675324675324,1.0,0.3802069143997395,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.08555729984301413,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1
use_XkIeOFyerCuNrjMoZQl1Tze0J98,0.36363636363636365,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.004709576138147566,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_AqLDLCuhupEkmWkOMcH1Tzdzgsx,0.24675324675324675,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.21271585557299844,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_5bd6Cjv9BjhxPR4kL9V1TzdwboQ,0.12987012987012986,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.1781789638932496,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_AWqaWbPg9460vLsgHw11TzdyCdD,0.5064935064935064,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.13814756671899528,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0
use_JudfIb4JuqdOIk0cehP1Tze7Swm,0.6753246753246753,0.0,0.3802069143997395,0.3876767826848068,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.008634222919937205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_GhvH3i3E5GCYPqApsdw1TzdjjR1,0.3246753246753247,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.16875981161695447,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_RCJQa2EgClkbAymBX6Y1Tze4yyh,0.16883116883116883,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.21978021978021978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_xTA0HsTyvFJpXQhEPoJ1TzdTWwX,0.15584415584415584,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0015698587127158557,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1
use_OtRNQg4ubK0iC3tHzwk1TzdsprK,0.5454545454545454,1.0,0.3802069143997395,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.1326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_bl7kW4e4OCNZzreLv9H1TzdR9Mx,0.45454545454545453,1.0,0.3802069143997395,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.13108320251177394,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_MtbPzwMZWUMYyNhgkKY1TzdT2az,0.23376623376623376,1.0,0.3802069143997395,0.3876767826848068,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,1.0,0.09654631083202511,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_Efu0i73ERTVzz5Dpx6D1TzeXnJL,0.45454545454545453,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.023547880690737835,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0
use_4cpTqgEIAqysyyGX23r1TzdplpV,0.3246753246753247,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.03218210361067504,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0
use_0DyVRAwNadl1B5cbG4i1TzdlQRJ,0.5454545454545454,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.3021978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_7xgCbx7ZBxXrA91L9ut1TzehHxt,0.23376623376623376,1.0,0.3333333333333333,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.3139717425431711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_TxDymCTT6ll3qxRuf051TzdJhkb,0.7272727272727273,0.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.00706436420722135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
use_4yJfQDNMDcMhxZWwxAh1U9c2tCG,0.23376623376623376,0.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.06828885400313972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_79bDE6NXge3zzBdL9tI1TzdK3ZK,0.3246753246753247,1.0,0.3802069143997395,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.16326530612244897,0.4,0.0,0.0,1.0,0.0,0.0,0.0,1
use_HVGJ8EgEJ9qLozjbyu21TzddREM,0.2727272727272727,1.0,0.3802069143997395,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.08555729984301413,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0
use_Di0LyjYXw9bbGL8G9Ui1Tzde6B7,0.5974025974025974,1.0,0.3802069143997395,0.3876767826848068,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,1.0,0.009419152276295133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
use_ypVSSfsolHLHm6TbgsD1TzevoBp,0.5584415584415584,1.0,0.3333333333333333,0.3876767826848068,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3304552590266876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
use_Vu5kKqTm3dhIuOSUEsu1TzeQafA,0.33766233766233766,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.014913657770800628,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1
use_uxWqeOx35sCVUsnwrgY1Tzdyas8,0.37662337662337664,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.008634222919937205,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1
use_cdlGVfLx4Jd033fJWP81TzfEBVJ,0.11688311688311688,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,0.2990580847723705,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_1sC5F7ztZZ9pFnybS9b1TzfsyR4,0.18181818181818182,1.0,0.3802069143997395,0.3876767826848068,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.33124018838304553,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0
use_LF1xmzpudHPluVHgMnB1TzduxaB,0.07792207792207792,1.0,0.0,0.3876767826848068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.018838304552590265,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
use_Hd0ytfIxGPFcQZ96CU01Tze9edL,0.15584415584415584,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.15149136577708006,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
use_jDNNg1PZ2w0OsbMyNTp1Tzdeqpc,0.22077922077922077,0.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,0.1130298273155416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
use_ezjRqbhSvnYdzX8jSqH1Tze4pZR,0.33766233766233766,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.08791208791208792,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,0
use_OdWjdqBAmzW68qliJQZ1Tze03J9,0.2727272727272727,0.0,0.3802069143997395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.15070643642072212,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1
use_rvqDIHLnu0YFLFdg28U1TzdfbCX,0.2077922077922078,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.23076923076923078,0.2734752366743816,0.0,0.0,0.0,0.0,0.0,0.0,1
use_cLNRh7ShEqWMjaHZwsx1TzdbufM,0.11688311688311688,1.0,0.3802069143997395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4740973312401884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
